chr	start	end	strand	pvalue	qvalue	meth.diff
94892	chr3	27795601	27795800	*	0.00142519250311771	0.0178760272184563	-10.2673796791444
94914	chr3	27839601	27839800	*	1.87334134177609e-10	9.5136339028869e-09	-26.9819239284888
94966	chr3	27937601	27937800	*	6.63193238399884e-08	2.36729223731783e-06	-20.0013510432587
94979	chr3	27951001	27951200	*	1.06736582290963e-06	3.0798980755955e-05	-16.7975618333138
95002	chr3	28000801	28001000	*	1.96661904662047e-12	1.23864007973085e-10	-24.5395412529955
95005	chr3	28004801	28005000	*	0.00442268625182816	0.0446220083950534	-12.7708978328173
95006	chr3	28005201	28005400	*	7.14450995688318e-12	4.25058752973168e-10	-29.2862420570415
95054	chr3	28027401	28027600	*	4.28105252193134e-06	0.000109722041961332	-10.3181441870681
95102	chr3	28114401	28114600	*	0.000368488060516795	0.00572903576058181	-12.2540250447227
95107	chr3	28118201	28118400	*	1.08737935315319e-13	7.74492206210675e-12	-21.5583270345175
95123	chr3	28132201	28132400	*	2.46883687575573e-21	3.10808958628695e-19	-32.4818346957312
95132	chr3	28136801	28137000	*	1.23645488514009e-09	5.66280028046069e-08	-22.4167564516957
95135	chr3	28139801	28140000	*	0.000204972473540949	0.00345064273660461	-13.5203385203385
95147	chr3	28167201	28167400	*	1.74095487498546e-17	1.67861118687516e-15	-38.591991867101
95163	chr3	28182601	28182800	*	5.23968701267517e-10	2.51552353905754e-08	-21.9961346315137
95169	chr3	28199601	28199800	*	3.76169840186107e-08	1.39480484398025e-06	-23.4082713545188
95245	chr3	28250601	28250800	*	0.0002155346047311	0.00360330980551464	-11.5236324049714
95257	chr3	28265401	28265600	*	2.39867061241839e-48	1.22314377252622e-45	-57.9495598105587
95258	chr3	28265601	28265800	*	1.89156003731559e-07	6.24135444958697e-06	-18.1721034870641
95259	chr3	28265801	28266000	*	8.21113297712798e-10	3.84168003071856e-08	-13.3174054164178
95269	chr3	28293401	28293600	*	0.000160676536850744	0.002796531993278	-17.4329501915709
95291	chr3	28335001	28335200	*	1.34295346295879e-07	4.54340000715031e-06	-23.5219164118247
95304	chr3	28369001	28369200	*	9.21248859004314e-06	0.000219884241427167	-11.7892540427752
95309	chr3	28386001	28386200	*	5.70151459097797e-12	3.4318732510881e-10	-24.7412008281573
95350	chr3	28413001	28413200	*	3.41614100704153e-08	1.27530495960537e-06	-26.201955269854
95392	chr3	28434601	28434800	*	1.29632477856262e-07	4.39899845281577e-06	-17.1075317604356
95522	chr3	28563801	28564000	*	6.95803288697358e-05	0.00133826078470675	-11.8029850746269
95536	chr3	28574001	28574200	*	2.20654382167331e-08	8.46215808503788e-07	-12.6450409914977
95544	chr3	28602801	28603000	*	4.35972413592919e-05	0.000884233256375886	-18.0203205856368
95548	chr3	28610201	28610400	*	4.00138420399087e-13	2.70971734156384e-11	-23.539615564932
95564	chr3	28664401	28664600	*	1.86256832926877e-12	1.17516607322844e-10	-19.6435076762946
95606	chr3	28710801	28711000	*	2.45543736267899e-09	1.07798131242016e-07	-25.0213559058787
95622	chr3	28740001	28740200	*	0.00173954829571362	0.0210693688701858	-11.7692126355493
95624	chr3	28741801	28742000	*	1.84114445006547e-12	1.16210251488366e-10	-21.838061465721
95631	chr3	28769401	28769600	*	1.0505154736477e-08	4.2168386180537e-07	-10.3999175427747
95646	chr3	28780601	28780800	*	0.000607766579606189	0.00875413737095138	-12.2458001768347
95653	chr3	28803801	28804000	*	2.26771388801513e-17	2.17354217026347e-15	-30.2615324354455
95656	chr3	28807401	28807600	*	5.6318303162047e-06	0.000140956157982337	-21.0341733953185
95662	chr3	28831801	28832000	*	0.00134536386195231	0.017056728217148	-10.00498906244
95675	chr3	28846001	28846200	*	0.000209038105810523	0.00350976541757181	-11.5141809404447
95694	chr3	28900001	28900200	*	8.01055277119044e-05	0.00151642741948416	-12.3518871741518
95698	chr3	28901001	28901200	*	0.000199012608804661	0.00336362197959919	-12.751756440281
95733	chr3	28957401	28957600	*	4.56622194302553e-14	3.36270406211516e-12	-21.7611336032389
95780	chr3	29036201	29036400	*	2.96419404979366e-12	1.83512611563586e-10	-26.9979711294046
95796	chr3	29060401	29060600	*	6.95037530564864e-07	2.06811496679718e-05	-16.9290651220589
95818	chr3	29118401	29118600	*	4.92630609808336e-08	1.79553520856857e-06	-24.3765031463117
95834	chr3	29152601	29152800	*	7.9612816263301e-06	0.000192709324366149	-17.2872202316041
95852	chr3	29176401	29176600	*	0.00328405871814604	0.0352599658022043	-12.4270353302611
95859	chr3	29196801	29197000	*	0.000122114995515575	0.00220036281779534	-12.218045112782
95867	chr3	29200801	29201000	*	1.7716407628576e-06	4.89704907915139e-05	-19.4817927170868
95886	chr3	29221001	29221200	*	0.00101435958843756	0.0134986104271888	-10.7882882882883
95950	chr3	29348001	29348200	*	8.83414598303919e-06	0.000211588129776479	-11.2633132974797
95959	chr3	29366401	29366600	*	0.000595733718883857	0.00860727900368624	-10.5789351313648
95990	chr3	29402201	29402400	*	2.27804795170278e-05	0.000495343491615151	-10.7707509881423
96064	chr3	29501601	29501800	*	6.86161432489601e-42	2.51509196999661e-39	-45.6781851249162
96068	chr3	29502601	29502800	*	4.43363801817284e-07	1.37072166317558e-05	-11.1359449092392
96079	chr3	29506801	29507000	*	0.000681475503740691	0.00964480078410623	-18.299025712402
96088	chr3	29520201	29520400	*	3.72963785570435e-13	2.53418536544771e-11	-14.6526031141416
96094	chr3	29523601	29523800	*	6.36981125136286e-08	2.27976827314297e-06	-15.3935773597695
96113	chr3	29551201	29551400	*	2.95836145314921e-09	1.28395384691386e-07	-21.6709041792468
96114	chr3	29551801	29552000	*	3.39271018247062e-25	5.32446153424115e-23	-44.253663003663
96115	chr3	29552001	29552200	*	0.000112909244215958	0.00205175401859582	-11.4989098837209
96116	chr3	29554001	29554200	*	1.21919935661545e-29	2.40340537885173e-27	-44.8235565211666
96121	chr3	29569401	29569600	*	9.57921798916418e-05	0.00177553781505177	-14.5540593286495
96125	chr3	29571401	29571600	*	5.39386760415468e-55	3.73404505360033e-52	-54.5488962665269
96126	chr3	29571601	29571800	*	2.33314082114264e-12	1.45784274497835e-10	-18.3684063410933
96141	chr3	29583801	29584000	*	2.43651271704686e-24	3.64005191824675e-22	-34.1292468519839
96164	chr3	29613401	29613600	*	1.72168904415305e-60	1.56351074396794e-57	-66.2836948050203
96210	chr3	29719001	29719200	*	2.27675098403139e-08	8.71486387530344e-07	-15.0677093267213
96213	chr3	29723201	29723400	*	6.49140500289394e-16	5.57255729244123e-14	-26.8374895142225
96216	chr3	29729601	29729800	*	3.19292442427431e-31	6.84062134610691e-29	-45.3249475890985
96228	chr3	29746201	29746400	*	0.000131305416240848	0.00234233335227401	-13.7781608369844
96233	chr3	29750001	29750200	*	2.87712904338462e-07	9.193983988751e-06	-14.1560265160174
96243	chr3	29788201	29788400	*	2.362747354024e-12	1.47605684598453e-10	-25.8442930067644
96256	chr3	29824401	29824600	*	3.38282716523882e-06	8.84181394503896e-05	-18.8943756277201
96288	chr3	29867801	29868000	*	2.63663943465459e-05	0.000564246230083967	-11.025300862314
96323	chr3	29921601	29921800	*	7.9812220613225e-05	0.00151193738255519	-16.7839274546592
96329	chr3	29938401	29938600	*	2.41787851341843e-06	6.51348162307655e-05	-12.0120806050454
96339	chr3	29968001	29968200	*	1.6040032177987e-09	7.2435093458474e-08	-23.6627140974967
96344	chr3	29992401	29992600	*	6.60370074350893e-10	3.12443947128158e-08	-21.016978037194
96345	chr3	29995001	29995200	*	6.63977729251249e-08	2.36983084839391e-06	-12.9580860291131
96346	chr3	29995201	29995400	*	4.71913311002849e-17	4.41580948246691e-15	-34.1616417039486
96350	chr3	29997801	29998000	*	1.19583105491303e-13	8.49491708121031e-12	-35.284269271015
96359	chr3	30008201	30008400	*	0.000375850055047141	0.00582668313442207	-12.0207490167018
96394	chr3	30070201	30070400	*	0.000600175323813904	0.00866177466522125	-12.7902279672626
96398	chr3	30071201	30071400	*	2.85070566899739e-07	9.11856011776094e-06	-20.3260869565217
96407	chr3	30090001	30090200	*	6.5692715240049e-05	0.00127181194615909	-16.3815789473684
96411	chr3	30109201	30109400	*	1.42217722613121e-11	8.20595723626532e-10	-22.8042949895592
96463	chr3	30183601	30183800	*	0.000295608134465708	0.00473836123607883	-14.3617876376497
96506	chr3	30223001	30223200	*	1.63223961646656e-09	7.35868722585924e-08	-23.2307585600999
96533	chr3	30280001	30280200	*	7.58613536283486e-06	0.000184429509471578	-10.4993544040869
96542	chr3	30308001	30308200	*	1.81660029898515e-15	1.50588194516751e-13	-19.3093403855736
96567	chr3	30366401	30366600	*	0.0027760615164138	0.0308338525912903	-10.3498334126606
96574	chr3	30373801	30374000	*	2.39876414087356e-10	1.20177187179e-08	-24.3854416151167
96578	chr3	30377401	30377600	*	3.09848140403527e-12	1.91532888007469e-10	-25.1005222535472
96583	chr3	30382601	30382800	*	3.56553678781473e-06	9.2818478828588e-05	-14.349518932446
96594	chr3	30412001	30412200	*	2.15258058346233e-13	1.49466064302764e-11	-24.765478424015
96663	chr3	30490201	30490400	*	6.56092545427896e-06	0.000161669248772751	-10.6575698505523
96667	chr3	30493801	30494000	*	7.56952264024702e-09	3.10397367056736e-07	-13.2102272727273
96673	chr3	30512001	30512200	*	1.28924165703476e-12	8.26497441559913e-11	-28.5485579469402
96689	chr3	30532401	30532600	*	3.91812346597844e-12	2.39587942942976e-10	-23.2255712202236
96696	chr3	30551201	30551400	*	4.82810715721947e-05	0.00096751547184194	-13.9565826330532
96747	chr3	30623001	30623200	*	0.000281251738992271	0.00454024445242637	-11.5570554073144
96865	chr3	30684601	30684800	*	0.000655048715561448	0.00932425993381545	-16.5848807799563
96880	chr3	30737401	30737600	*	0.00185935707744572	0.0222619406356354	-13.2606199770379
96913	chr3	30814001	30814200	*	5.49512249905881e-07	1.66685497046261e-05	-19.2727272727273
96926	chr3	30844201	30844400	*	4.08558919842969e-26	6.75622473029961e-24	-20.3043780190153
96934	chr3	30849601	30849800	*	0.000190316676695745	0.00323610309854837	-15.2398374896186
96953	chr3	30861401	30861600	*	0.000231673535866284	0.00383602595079716	-12.902237205026
96967	chr3	30880801	30881000	*	6.81589965073093e-05	0.00131420760330505	-12.9080319653258
96979	chr3	30897401	30897600	*	0.000217422065951408	0.00362998387779494	-12.0050125313283
97002	chr3	30936801	30937000	*	5.99811816317305e-06	0.000149245666810523	-10.8105530832804
97004	chr3	30947201	30947400	*	1.94640085257538e-26	3.26040183712378e-24	-36.3147421684007
97016	chr3	30953001	30953200	*	0.000593839756885715	0.00858567016415447	-17.1249473240624
97018	chr3	30966001	30966200	*	9.88029624960529e-13	6.403828222961e-11	-30.6386384699638
97042	chr3	30995001	30995200	*	5.85422137453602e-05	0.00114767336145099	-21.7297822166736
97067	chr3	31022801	31023000	*	1.75488045055654e-28	3.25683335542513e-26	-37.3002137839764
97099	chr3	31062201	31062400	*	0.00211438546315423	0.024734424963953	-11.9444444444444
97142	chr3	31143201	31143400	*	6.62534093509031e-09	2.74113848320855e-07	-23.6073415204364
97170	chr3	31179001	31179200	*	1.53455287115421e-07	5.14103658930759e-06	-12.1210112992478
97197	chr3	31254001	31254200	*	7.23057373060868e-08	2.563712513372e-06	-12.9469741770156
97202	chr3	31267601	31267800	*	7.00419857433486e-05	0.00134609891299973	-19.0558139534884
97208	chr3	31293401	31293600	*	4.17732971961662e-05	0.000851513866895503	-11.8918918918919
97212	chr3	31305201	31305400	*	8.61191882863558e-18	8.51949852198963e-16	-39.0773055633737
97245	chr3	31355201	31355400	*	0.00358157713654303	0.0377941188514342	-11.6176083918019
97247	chr3	31356401	31356600	*	1.21646497890477e-05	0.000282910925301981	-18.2212475633528
97288	chr3	31408801	31409000	*	3.83880601713139e-05	0.00078997442730034	-13.7458295420079
97318	chr3	31451601	31451800	*	4.20580465957531e-27	7.30632315151237e-25	-40.2036149225767
97361	chr3	31495001	31495200	*	7.67099398406968e-07	2.26689013323508e-05	-15.54013737598
97362	chr3	31498201	31498400	*	0.000457996759009753	0.0068996782535886	-11.7233969667715
97372	chr3	31504601	31504800	*	0.000432934730422241	0.00657636234076674	-14.4322344322344
97377	chr3	31516401	31516600	*	7.72515263759244e-24	1.12398150914261e-21	-39.5129168089223
97378	chr3	31517201	31517400	*	1.14197328202465e-05	0.000267143155846363	-13.954513148543
97383	chr3	31527601	31527800	*	1.50771299522677e-14	1.15972612382151e-12	-27.3705265789803
97391	chr3	31547001	31547200	*	0.000102647413342426	0.00188530728306128	-12.8625576796308
97400	chr3	31567401	31567600	*	7.51617426922344e-06	0.00018292123553821	-11.0909299479963
97456	chr3	31618601	31618800	*	9.2673679905858e-77	1.79405638926521e-73	-67.4713625401929
97463	chr3	31623401	31623600	*	9.0390270327605e-26	1.46478855246411e-23	-28.0954950094416
97497	chr3	31648801	31649000	*	3.34283046310715e-09	1.44056693879458e-07	-12.9906575129167
97537	chr3	31665401	31665600	*	0.000251411836977506	0.00411605099900341	-11.1473362930078
97605	chr3	31737201	31737400	*	1.48505528987786e-06	4.16651752863265e-05	-21.2131677967026
97606	chr3	31740601	31740800	*	1.95666997193142e-25	3.1161452602357e-23	-31.807668782017
97607	chr3	31741401	31741600	*	3.96289778177406e-09	1.69400591331628e-07	-20.146348496864
97609	chr3	31744401	31744600	*	2.6773081094452e-11	1.49853648398232e-09	-17.5813050997596
97642	chr3	31794801	31795000	*	2.22177072389015e-40	7.57682147442199e-38	-49.9762055837563
97761	chr3	31923601	31923800	*	1.81300417494611e-08	7.04230875028168e-07	-13.6598451547788
97776	chr3	31950001	31950200	*	1.49067153828614e-05	0.00033901801488258	-13.3605958469842
97782	chr3	31972201	31972400	*	0.00123507504133505	0.0158826960265621	-12.710027100271
97794	chr3	32004801	32005000	*	0.00121719629074785	0.0157014964959186	-14.2973814506661
97817	chr3	32061601	32061800	*	7.9637884735994e-06	0.000192755572518528	-18.5449033724896
97818	chr3	32070801	32071000	*	3.5871315608832e-08	1.33420861153065e-06	-18.451701301667
97842	chr3	32144801	32145000	*	0.00112789901851065	0.0147365717777744	-11.5671901056142
97908	chr3	32238601	32238800	*	6.55039465789195e-06	0.000161422060546706	-22.2743059772181
97917	chr3	32248801	32249000	*	2.59240956099433e-14	1.95314052791698e-12	-29.6162760751996
97943	chr3	32310001	32310200	*	4.75578788738534e-06	0.000120740726013475	-12.734778121775
97944	chr3	32313201	32313400	*	7.52049519952896e-06	0.000182998842310006	-15.0003215404544
98004	chr3	32416201	32416400	*	7.86295054981358e-07	2.3207879333129e-05	-23.0547052434087
98019	chr3	32442401	32442600	*	6.60250862396237e-10	3.12433267996867e-08	-18.8797844875968
98037	chr3	32494201	32494400	*	0.000144476104205929	0.00254678828266886	-14.9197444288608
98055	chr3	32520601	32520800	*	0.000548264495288546	0.00802762738030085	-14.6901017576318
98115	chr3	32591201	32591400	*	2.0365915447853e-06	5.56000307380783e-05	-10.6944679486609
98126	chr3	32613001	32613200	*	1.06397320262365e-08	4.26767953320798e-07	-27.8954570333881
98148	chr3	32654601	32654800	*	0.00176698584401559	0.0213509273930149	-10.5726570395875
98153	chr3	32671001	32671200	*	0.00136694386091185	0.0172747724862451	-11.9777883822828
98159	chr3	32691601	32691800	*	0.000319776997247583	0.00507163064952527	-11.1873211534228
98188	chr3	32720801	32721000	*	1.73695319163571e-09	7.79057457254002e-08	-17.0431830006298
98204	chr3	32742001	32742200	*	0.00292554590213711	0.0321637824348417	-12.4355049217521
98217	chr3	32790801	32791000	*	1.99048088580362e-05	0.000439674990331762	-14.1189716109908
98303	chr3	32879801	32880000	*	0.000218097493438081	0.00364019775722496	-12.0815064500596
98304	chr3	32881401	32881600	*	4.27891227327371e-11	2.3387014541484e-09	-23.1679389312977
98332	chr3	32925601	32925800	*	1.33329486879532e-33	3.22638285833511e-31	-42.8960964408726
98354	chr3	32948001	32948200	*	2.02261876891334e-05	0.000445853166927788	-16.1122732182164
98358	chr3	32967601	32967800	*	4.63164868986327e-10	2.23723156322177e-08	-29.2379526660964
98362	chr3	32998601	32998800	*	9.60335170546623e-07	2.79274562910517e-05	-12.3070044709389
98412	chr3	33048801	33049000	*	3.15678329277844e-09	1.36512251246458e-07	-25.4916928603503
98413	chr3	33049001	33049200	*	1.19205201501254e-14	9.26176254840725e-13	-22.2048276113154
98445	chr3	33067201	33067400	*	2.43282407882348e-15	1.99978317976428e-13	-28.0470595225716
98489	chr3	33107801	33108000	*	2.53085694824272e-07	8.17390663498407e-06	-11.3504180298073
98522	chr3	33133601	33133800	*	4.23282597680467e-07	1.31202544410845e-05	-19.5318812984721
98527	chr3	33158201	33158400	*	1.96841779495378e-05	0.000435336896614382	-16.3522727272727
98536	chr3	33188001	33188200	*	0.000289051881454839	0.00464963766515591	-12.2497221693508
98541	chr3	33196001	33196200	*	0.000383620280601806	0.00592809658965269	-10.2719180587733
98557	chr3	33217001	33217200	*	1.65664678561386e-05	0.000372878060496968	-14.3145161290323
98583	chr3	33267601	33267800	*	1.13821044673187e-07	3.89598034396464e-06	-22.2995356573567
98651	chr3	33373801	33374000	*	6.13281478775454e-10	2.91615739043045e-08	-28.4005316792202
98667	chr3	33409801	33410000	*	1.66872330093537e-07	5.55655965306001e-06	-14.6236559139785
98671	chr3	33415801	33416000	*	1.05415563028531e-06	3.04504127102774e-05	-13.5917721518987
98742	chr3	33506801	33507000	*	9.1944365746913e-34	2.2349593698779e-31	-51.4469001685709
98750	chr3	33522001	33522200	*	1.93539349274782e-10	9.81950648787194e-09	-11.2073317813368
98755	chr3	33523201	33523400	*	8.76804500821359e-20	1.00029213744589e-17	-20.6379723807161
98756	chr3	33523401	33523600	*	1.48207503549964e-06	4.15959996333694e-05	-12.0374360504304
98812	chr3	33603801	33604000	*	6.19223664099195e-07	1.86016174721234e-05	-18.5710014947683
98813	chr3	33604201	33604400	*	2.03866991928116e-05	0.000448939096584214	-18.4894953725596
98815	chr3	33607801	33608000	*	1.39823773386588e-05	0.000320436886889454	-19.2291579388354
98823	chr3	33640201	33640400	*	0.000376843030075439	0.00583955672006572	-14.6608398251947
98847	chr3	33707801	33708000	*	1.56492052334736e-07	5.2346371119967e-06	-16.5945231350331
