chr	start	end	strand	pvalue	qvalue	meth.diff
119794	chr4	13210001	13210200	*	3.4769792132379e-05	0.000722836251337081	14.4448592548346
119874	chr4	13243601	13243800	*	3.01371502192369e-07	9.59252373462193e-06	13.3405278443446
120055	chr4	13383201	13383400	*	1.33124904005981e-08	5.27301332996197e-07	18.9674381450884
120063	chr4	13392801	13393000	*	2.05597820061138e-05	0.00045238081533263	21.1824412455238
120112	chr4	13418201	13418400	*	8.51172686739571e-07	2.49775870780932e-05	10.04329004329
120241	chr4	13486601	13486800	*	2.10749901092644e-06	5.73566330139644e-05	14.9582070359144
120246	chr4	13495401	13495600	*	7.56908968941354e-06	0.000184042785194766	12.0444444444444
120653	chr4	13758801	13759000	*	0.00437501044417576	0.044244549718989	10.7551622418879
120700	chr4	13825001	13825200	*	2.62687594995928e-07	8.46035380170431e-06	13.6850609434824
120803	chr4	13878401	13878600	*	2.69729427015261e-10	1.34259593037888e-08	28.6487246152765
121046	chr4	14061001	14061200	*	0.000639285713222592	0.00913889569311549	14.8167970358172
121073	chr4	14086801	14087000	*	3.78506554744641e-07	1.1836765094484e-05	23.8781499848193
121152	chr4	14160001	14160200	*	3.6398982906538e-14	2.70704677627604e-12	19.2168329320032
121548	chr4	14604601	14604800	*	1.6353615061684e-09	7.37070606032156e-08	20.6252896810349
122258	chr4	15730801	15731000	*	7.50477607214492e-09	3.0797673734805e-07	17.2576511382482
122354	chr4	15866601	15866800	*	6.85239374176475e-06	0.000168133740784705	17.0447611576011
122478	chr4	15934601	15934800	*	0.000220051125950596	0.00367027623235934	12.8157563265774
122479	chr4	15936601	15936800	*	1.41319126230201e-06	3.98495146744136e-05	18.554044380816
122499	chr4	15943801	15944000	*	0.000226500034051461	0.00376057160753536	10.4499693898374
122802	chr4	16150601	16150800	*	9.53922757834058e-06	0.000227012472695641	17.05646724383
122803	chr4	16151401	16151600	*	3.26507790208372e-05	0.000683265238793397	13.8606905757139
122944	chr4	16235401	16235600	*	9.77686778646749e-06	0.000232121012776073	17.629711751663
123109	chr4	16314601	16314800	*	4.26187136726184e-05	0.00086683403988356	10.4783616873434
123125	chr4	16325001	16325200	*	1.23387811236478e-05	0.000286651350591534	13.099152241885
123177	chr4	16362001	16362200	*	0.00127388005820894	0.0162839098539525	13.0492424242424
123183	chr4	16369601	16369800	*	1.46537351605396e-06	4.11880401066209e-05	13.124741842214
123303	chr4	16473201	16473400	*	2.65566307589161e-07	8.54455600836534e-06	22.5340513145391
123308	chr4	16475401	16475600	*	0.000741720343076524	0.0103564357113616	11.6400491400491
123337	chr4	16521401	16521600	*	0.00168713340275609	0.0205554261058209	14.1450615055006
123447	chr4	16669601	16669800	*	1.51231256549479e-17	1.46646640132507e-15	27.3859662177245
123489	chr4	16737001	16737200	*	4.82251738008916e-10	2.3249113861108e-08	23.7500327387968
123510	chr4	16766801	16767000	*	3.71279033598113e-05	0.000767025825009961	17.1271929824561
123517	chr4	16772401	16772600	*	0.00369429138584663	0.0387265159012954	10.6660784430172
123640	chr4	16877401	16877600	*	4.94675425008528e-05	0.000988534103185473	11.4491137030481
123659	chr4	16898001	16898200	*	1.46193583077853e-06	4.1106342794075e-05	20.7938722071311
123686	chr4	16910601	16910800	*	6.93798256212101e-07	2.06461747567087e-05	14.4774414620217
123865	chr4	17027201	17027400	*	8.13675656302817e-06	0.000196412718244382	11.4643636708741
123867	chr4	17027601	17027800	*	1.30220364119049e-05	0.000300623519767284	15.8349595762476
123881	chr4	17044201	17044400	*	2.00440091310362e-10	1.01433509871996e-08	20.7733773538048
123882	chr4	17044801	17045000	*	3.92907330775278e-10	1.91734560048244e-08	24.5201304087814
124071	chr4	17157001	17157200	*	5.13556419119646e-05	0.00102222102170067	14.6797482413921
124072	chr4	17158601	17158800	*	1.40309876539357e-07	4.72610807731321e-06	11.7002470920296
124126	chr4	17204601	17204800	*	6.31067140309358e-08	2.26060408724058e-06	14.5460133473832
124296	chr4	17290401	17290600	*	0.00204415632545213	0.0240648591520889	11.9110189027201
124326	chr4	17310001	17310200	*	3.01780258147135e-17	2.86529842778332e-15	43.3117583603021
124468	chr4	17393001	17393200	*	4.17905030081488e-10	2.03319374651982e-08	19.8823529411765
124544	chr4	17444201	17444400	*	3.37390160579769e-05	0.000703488163150723	10.2658630606376
124651	chr4	17501801	17502000	*	0.000342916392586698	0.00538533135172982	10.8317669172932
124792	chr4	17599601	17599800	*	4.52695813694162e-19	4.89476044806327e-17	28.8412581095508
125049	chr4	17801401	17801600	*	8.57265826551619e-12	5.05744426298529e-10	28.4668038249033
125128	chr4	17858601	17858800	*	7.38775101093076e-10	3.47606951930667e-08	11.5271742528448
125347	chr4	18011401	18011600	*	6.95866104971463e-09	2.86986303554131e-07	23.7917087967644
125463	chr4	18140401	18140600	*	5.80085482309649e-08	2.08955444432748e-06	17.6613044749927
125479	chr4	18156001	18156200	*	1.6838233634333e-13	1.17981820447108e-11	33.4050743657043
125643	chr4	18311201	18311400	*	1.83957221714638e-10	9.34654434073539e-09	22.5424277756186
125653	chr4	18330801	18331000	*	7.17140150105523e-07	2.13035294372715e-05	10.4003139717425
125693	chr4	18392801	18393000	*	0.000188805165674934	0.0032141207650042	13.4473521533072
125736	chr4	18423401	18423600	*	7.89457844189623e-07	2.32976820724836e-05	18.6793567443387
125749	chr4	18441001	18441200	*	5.27015834148465e-05	0.00104572805199806	14.5191079218604
125796	chr4	18533001	18533200	*	0.000716416716125532	0.0100617937271173	12.769758122918
125827	chr4	18562801	18563000	*	1.37077465775899e-05	0.000314767880618356	17.3618307426598
125864	chr4	18606801	18607000	*	0.000113167505341393	0.00205610035574731	13.3760879523591
126000	chr4	18736801	18737000	*	2.33771195056949e-06	6.31014152032804e-05	22.7193466504801
126030	chr4	18762601	18762800	*	0.00132801426894662	0.0168758134308171	12.6666091532589
126034	chr4	18765801	18766000	*	0.00123195220902718	0.015851995567341	10.2455264253017
126102	chr4	18862001	18862200	*	1.68657813222225e-05	0.000378678183695365	14.5844583413173
126142	chr4	18910601	18910800	*	0.000888644380746207	0.0120690812067854	12.9004060455673
126156	chr4	18948801	18949000	*	1.14560594669755e-20	1.38869987265144e-18	34.3722434578065
126232	chr4	19034201	19034400	*	5.55952339921254e-05	0.00109661646160878	11.2027696213817
126237	chr4	19036001	19036200	*	1.65095448996454e-05	0.000371764189235019	17.3122529644269
126239	chr4	19036401	19036600	*	0.000212769372414564	0.00356297653967575	11.139748322723
126300	chr4	19107401	19107600	*	0.00111290163580279	0.0145753771475736	10.0547158567636
126306	chr4	19110401	19110600	*	0.000696986431925734	0.0098350467938383	11.8771929824561
126324	chr4	19141801	19142000	*	8.41226450300056e-06	0.000202383188962085	10.313679707539
126337	chr4	19152401	19152600	*	4.71208934903344e-08	1.7227015473839e-06	20.878353436493
126363	chr4	19193001	19193200	*	3.40688856678119e-06	8.89894842754477e-05	17.5175644028103
126482	chr4	19351601	19351800	*	2.77594736912088e-11	1.55132937660605e-09	19.0712483196151
126534	chr4	19401001	19401200	*	0.0030402743415054	0.0331724291218375	10.2488910336124
126746	chr4	19706401	19706600	*	2.60151288524001e-27	4.57590106719755e-25	44.0812194831488
126785	chr4	19745401	19745600	*	0.000489916382809225	0.00730430191442488	16.8247697360865
126903	chr4	19909601	19909800	*	0.00185348069550059	0.0222086202570875	10.7904733631015
126908	chr4	19916001	19916200	*	7.40732789730615e-10	3.48375972485796e-08	15.9575367560712
126929	chr4	19949601	19949800	*	1.54904495995692e-09	7.00903037261366e-08	22.8824764719608
127087	chr4	20191001	20191200	*	5.15772783377633e-05	0.00102592465494663	10.7001718213058
127110	chr4	20231401	20231600	*	3.3261580760559e-05	0.000694563527521779	16.1623143881208
127139	chr4	20272801	20273000	*	0.00153972249962403	0.0190764671951665	12.7079969863309
127221	chr4	20432601	20432800	*	5.91194487812069e-26	9.72666533638426e-24	41.9689174024434
127234	chr4	20441601	20441800	*	6.08212172339397e-07	1.83031434657908e-05	14.5073605266174
127257	chr4	20492401	20492600	*	0.000428124247321591	0.00651645596610067	15.3864107127228
127316	chr4	20587201	20587400	*	5.96678990492304e-05	0.00116761742373684	11.9702742109967
127317	chr4	20590001	20590200	*	0.000144738168673617	0.00255043444067046	11.0374149659864
127318	chr4	20590601	20590800	*	0.000999867879388398	0.0133370538942395	10.3907496012759
127345	chr4	20631401	20631600	*	0.000641266906126161	0.00916196882757496	11.2464678178964
127351	chr4	20646601	20646800	*	0.00107689805418669	0.0141935457204467	10.0580270793037
127369	chr4	20668401	20668600	*	0.000186417161676977	0.00318016689024415	11.1507827519912
127521	chr4	20886801	20887000	*	1.33889121115935e-06	3.79264003823402e-05	18.7381283411988
128009	chr4	21288601	21288800	*	0.000821947103027955	0.0112976176526388	11.1337061514997
128073	chr4	21438401	21438600	*	2.36634045920057e-05	0.000512576913333073	16.4442700156986
128176	chr4	21593201	21593400	*	5.49945772972666e-06	0.000137867212838528	11.1985739525492
128386	chr4	21976601	21976800	*	1.82581974378697e-10	9.27812856899185e-09	23.6651870640457
128544	chr4	22196001	22196200	*	0.000657936544468089	0.00936000907224032	10.2331070073006
128611	chr4	22292001	22292200	*	0.00248407841775455	0.0281952353299304	13.0471044711172
128653	chr4	22361001	22361200	*	5.62107925508495e-07	1.70186828156005e-05	18.4131012811216
128657	chr4	22365201	22365400	*	0.000210501612202007	0.00353140336902886	12.8454947484798
128691	chr4	22440401	22440600	*	0.000416849332741673	0.0063673245931236	10.6484429726804
128693	chr4	22441601	22441800	*	0.00136896697311198	0.0172936465908512	12.2431286925251
128709	chr4	22480401	22480600	*	9.21659871817787e-05	0.00171659224872068	14.7384201819686
128727	chr4	22526201	22526400	*	3.61143972052609e-11	1.99411234892734e-09	15.092968127859
128729	chr4	22528801	22529000	*	3.187033632004e-07	1.010043436797e-05	15.0831017074139
128734	chr4	22559801	22560000	*	0.000101690187012671	0.00187059541001296	11.7680675224195
128860	chr4	22682001	22682200	*	0.00119727685368639	0.0154812214281883	12.7154485367564
129205	chr4	23105001	23105200	*	0.00449672687570696	0.0452095976549201	11.2362012764675
129210	chr4	23108001	23108200	*	1.98145393973304e-08	7.64062462281207e-07	17.7152623798965
129229	chr4	23138601	23138800	*	0.00510720776380571	0.0498919427121686	11.6330030487805
129286	chr4	23266601	23266800	*	0.00142098743773358	0.0178295091911709	10.8952775619442
129373	chr4	23374201	23374400	*	4.3050594776888e-05	0.000874407938292707	13.6532939535647
129379	chr4	23386801	23387000	*	0.00225815486774744	0.0260991495335541	10.0002308988894
129449	chr4	23481201	23481400	*	0.000130023352856854	0.00232292359461272	11.2956810631229
129450	chr4	23485201	23485400	*	1.73446471286907e-05	0.000388404867839078	17.1585989767808
129595	chr4	23720801	23721000	*	7.82566709674949e-09	3.20210419338168e-07	14.3604496769054
130101	chr4	24380001	24380200	*	2.25734320874133e-07	7.35668353999697e-06	15.4698959577008
130150	chr4	24506601	24506800	*	3.51593428764538e-05	0.000729995859608486	10.0417149741981
130212	chr4	24638201	24638400	*	0.00227813591253355	0.0262775768598739	10.0320092354515
130233	chr4	24667001	24667200	*	2.68019796212015e-05	0.000572544563213912	11.4492379230173
130330	chr4	24793401	24793600	*	1.62093677031294e-07	5.40746394779379e-06	15.4276465859964
130363	chr4	24830001	24830200	*	0.000196169830553697	0.0033214785394652	10.3988603988604
130376	chr4	24856401	24856600	*	2.9833236353338e-07	9.50284865903298e-06	10.8638806449025
130398	chr4	24895201	24895400	*	1.00940316332423e-58	8.52044033223692e-56	42.7548765790296
130471	chr4	25007801	25008000	*	0.000491379276399127	0.00732408602154014	11.6562039835697
130474	chr4	25015001	25015200	*	0.000396228541546163	0.0060969952335407	12.5147579693034
130747	chr4	25460401	25460600	*	0.000474108480489155	0.00710301220186571	12.7134828395264
130796	chr4	25526401	25526600	*	0.0023523538776216	0.0269766843156685	15.8704453441296
130818	chr4	25575601	25575800	*	0.00029150470136067	0.00468303503416735	12.3962945996844
130957	chr4	25743001	25743200	*	0.000320538448287034	0.00508128866071771	12.2745619560906
131071	chr4	25846601	25846800	*	2.18342606170945e-37	6.37656837547731e-35	44.7594786900862
131116	chr4	25889201	25889400	*	0.000136420050189448	0.0024223448194713	15.7640778194138
131237	chr4	26020601	26020800	*	6.55957291354403e-11	3.50580802958663e-09	18.0051569779667
131399	chr4	26219601	26219800	*	6.9500626624295e-05	0.00133728474949151	13.2609338061466
131729	chr4	26823601	26823800	*	1.29578885759959e-06	3.68377878265393e-05	11.0723344016044
132008	chr4	27069001	27069200	*	0.0011550917669063	0.0150329275896666	10.0882602121248
132110	chr4	27206401	27206600	*	0.00100591717861438	0.013404665912984	10.857022794126
132143	chr4	27249201	27249400	*	1.24098026106277e-12	7.97139069447787e-11	19.2996397541852
132144	chr4	27249801	27250000	*	0.00108967209867182	0.014324533026521	11.4624505928854
132218	chr4	27380601	27380800	*	0.000122695008282661	0.00220909020271484	12.9361828707411
132220	chr4	27385201	27385400	*	1.35929281512446e-07	4.5909914442906e-06	16.6966966966967
132317	chr4	27553001	27553200	*	2.29055475514363e-05	0.000497627890564185	14.0766423357664
132478	chr4	27782801	27783000	*	1.10298528485709e-07	3.78703588724917e-06	16.2207064226379
132696	chr4	28084801	28085000	*	5.0421045364465e-08	1.83463876383518e-06	19.3333503701243
132804	chr4	28253401	28253600	*	0.00022362738899719	0.003721669135364	13.4299101166571
132805	chr4	28260001	28260200	*	0.0016044450747711	0.0197369081574635	11.1827484979012
132857	chr4	28343401	28343600	*	2.68268668412203e-05	0.000573000481034331	11.1586294767748
132865	chr4	28362001	28362200	*	0.000348747546087692	0.00546390121965597	12.4479315892711
132868	chr4	28369801	28370000	*	6.27292041862402e-16	5.38984411928306e-14	25.7984496124031
132967	chr4	28476201	28476400	*	1.85434562009699e-06	5.1038374980386e-05	18.420190101606
132968	chr4	28476401	28476600	*	4.03038221157698e-08	1.48930610184834e-06	21.2880143112701
133061	chr4	28595601	28595800	*	2.70354085729739e-07	8.68563583409336e-06	15.3220395840322
133094	chr4	28689001	28689200	*	7.5143059463738e-08	2.65702906857502e-06	23.0379041248606
133144	chr4	28752201	28752400	*	1.62108602654931e-09	7.31146183957219e-08	20.6159048985448
133148	chr4	28762801	28763000	*	9.83955004822024e-05	0.00181803913087539	14.7928614029454
133189	chr4	28784001	28784200	*	1.92676346764261e-09	8.58237706888608e-08	23.8252189471702
133287	chr4	28942801	28943000	*	4.55005431291525e-17	4.263768705576e-15	30.4133055379317
133543	chr4	29126401	29126600	*	3.26976012131131e-06	8.57540517232431e-05	15.367894078124
133606	chr4	29190201	29190400	*	0.00200862627184014	0.0237301147495457	13.8459016393443
133617	chr4	29220201	29220400	*	0.000603444535005953	0.0087007995275304	13.3527898073181
133786	chr4	29379201	29379400	*	1.48364614449461e-09	6.72912806036087e-08	21.4658223132799
133920	chr4	29552601	29552800	*	0.00123529737977235	0.0158849233739102	10.7082567430694
133955	chr4	29631801	29632000	*	3.68500115241713e-06	9.56705671996064e-05	13.5413839891452
134128	chr4	29935001	29935200	*	0.000215676228126898	0.00360530459440557	11.8305833441601
134133	chr4	29940001	29940200	*	4.04693717055252e-05	0.00082817192620569	11.4494038821559
134145	chr4	29957801	29958000	*	1.08178166746139e-15	9.14093885051311e-14	30.1201923076923
134181	chr4	30023001	30023200	*	2.94906311166783e-05	0.000623796867892402	11.2909538829922
134182	chr4	30025601	30025800	*	0.00215918749032247	0.0251694656882923	10.4379157427938
134266	chr4	30169201	30169400	*	3.03667328144153e-05	0.000640192290687273	15.7051282051282
134304	chr4	30207401	30207600	*	3.76335248254545e-07	1.177569779316e-05	20.7059477487493
134394	chr4	30413801	30414000	*	3.98124598319425e-06	0.000102738546877726	16.7048153746491
134534	chr4	30678801	30679000	*	4.33333665799676e-08	1.59397773907355e-06	19.5863788316619
134635	chr4	30876601	30876800	*	0.000168028160042692	0.00290726835830272	13.0764758733682
134840	chr4	31267401	31267600	*	5.26604445763197e-07	1.60459543693149e-05	24.8960546983276
134916	chr4	31431401	31431600	*	4.37821107965697e-06	0.000111945943380864	12.0955048686141
134918	chr4	31434001	31434200	*	0.000280145794595794	0.00452483729241345	12.4126172208014
134935	chr4	31471201	31471400	*	1.21704853700093e-06	3.47551574458994e-05	14.8215733982157
134997	chr4	31643401	31643600	*	0.00253679267314581	0.028671760306722	13.9398385913426
134998	chr4	31646201	31646400	*	0.000333543092323891	0.00525895399303065	14.2237903225807
135019	chr4	31673201	31673400	*	2.54099527087576e-11	1.42520073173912e-09	19.2798954038017
135023	chr4	31682201	31682400	*	0.000471982321850994	0.00707607718121374	10.9424359424359
135107	chr4	31812601	31812800	*	0.00244330053095004	0.0278146018123746	10.3127627652383
135254	chr4	32004001	32004200	*	0.000140304129284077	0.00248380940090293	12.1641163611905
135303	chr4	32126001	32126200	*	1.5371155546027e-07	5.14908846962544e-06	14.9191748896712
135308	chr4	32130201	32130400	*	0.00135395021665919	0.0171380320643469	11.0369042282982
